DateLake,LakeLevel_m,Flow_L_s
16/05/2018 0:00,342.09,120775
17/05/2018 0:00,342.056,87016
18/05/2018 0:00,342.039,88285
19/05/2018 0:00,341.99,117838
20/05/2018 0:00,341.956,83482
21/05/2018 0:00,341.977,51962
22/05/2018 0:00,342.029,39322
23/05/2018 0:00,342.105,19780
24/05/2018 0:00,342.162,13963
25/05/2018 0:00,342.178,51327
26/05/2018 0:00,342.175,53099
27/05/2018 0:00,342.175,37321
28/05/2018 0:00,342.163,104383
29/05/2018 0:00,342.107,169716
30/05/2018 0:00,342.021,190922
31/05/2018 0:00,341.932,191565
1/06/2018 0:00,341.839,175492
2/06/2018 0:00,341.778,102524
3/06/2018 0:00,341.734,114193
4/06/2018 0:00,341.672,145864
5/06/2018 0:00,341.585,196984
6/06/2018 0:00,341.486,197811
7/06/2018 0:00,341.386,196561
8/06/2018 0:00,341.287,198153
9/06/2018 0:00,341.198,170459
10/06/2018 0:00,341.141,150666
11/06/2018 0:00,341.066,195000
12/06/2018 0:00,340.984,196327
13/06/2018 0:00,340.889,197148
14/06/2018 0:00,340.795,181500
15/06/2018 0:00,340.725,120705
16/06/2018 0:00,340.678,118977
17/06/2018 0:00,340.629,120815
18/06/2018 0:00,340.574,129413
19/06/2018 0:00,340.502,169213
20/06/2018 0:00,340.412,192404
21/06/2018 0:00,340.311,196619
22/06/2018 0:00,340.207,197497
23/06/2018 0:00,340.108,164330
24/06/2018 0:00,340.059,119422
25/06/2018 0:00,340.006,147668
26/06/2018 0:00,339.91,195772
27/06/2018 0:00,339.807,194705
28/06/2018 0:00,339.704,192106
29/06/2018 0:00,339.607,153842
30/06/2018 0:00,339.546,103086
1/07/2018 0:00,339.497,116384
2/07/2018 0:00,339.425,174654
3/07/2018 0:00,339.325,179452
4/07/2018 0:00,339.236,166278
5/07/2018 0:00,339.142,186576
6/07/2018 0:00,339.048,143875
7/07/2018 0:00,339.119,41104
8/07/2018 0:00,339.232,12673
9/07/2018 0:00,339.324,12312
10/07/2018 0:00,339.396,12195
11/07/2018 0:00,339.44,12074
12/07/2018 0:00,339.466,12007
13/07/2018 0:00,339.497,11964
14/07/2018 0:00,339.512,11959
15/07/2018 0:00,339.533,11951
16/07/2018 0:00,339.551,11945
17/07/2018 0:00,339.576,11937
18/07/2018 0:00,339.586,11928
19/07/2018 0:00,339.598,11929
20/07/2018 0:00,339.618,11903
21/07/2018 0:00,339.649,11921
22/07/2018 0:00,339.729,11907
23/07/2018 0:00,339.757,11934
24/07/2018 0:00,339.782,11938
25/07/2018 0:00,339.805,11915
26/07/2018 0:00,339.828,11887
27/07/2018 0:00,339.856,11880
28/07/2018 0:00,339.884,11896
29/07/2018 0:00,339.904,11898
30/07/2018 0:00,339.929,11874
31/07/2018 0:00,339.957,11867
1/08/2018 0:00,339.994,11862
2/08/2018 0:00,340.028,11877
3/08/2018 0:00,340.057,11879
4/08/2018 0:00,340.083,16029
5/08/2018 0:00,340.103,12214
6/08/2018 0:00,340.12,19224
7/08/2018 0:00,340.132,44378
8/08/2018 0:00,340.131,68002
9/08/2018 0:00,340.11,118711
10/08/2018 0:00,340.051,163523
11/08/2018 0:00,339.962,189920
12/08/2018 0:00,339.872,168056
13/08/2018 0:00,339.821,66279
14/08/2018 0:00,339.793,106681
15/08/2018 0:00,339.747,119511
16/08/2018 0:00,339.699,103491
17/08/2018 0:00,339.672,82899
18/08/2018 0:00,339.655,72466
19/08/2018 0:00,339.636,72986
20/08/2018 0:00,339.599,106059
21/08/2018 0:00,339.55,132318
22/08/2018 0:00,339.48,153143
23/08/2018 0:00,339.394,156449
24/08/2018 0:00,339.316,134328
25/08/2018 0:00,339.275,47403
26/08/2018 0:00,339.27,36696
27/08/2018 0:00,339.236,144989
28/08/2018 0:00,339.134,177996
29/08/2018 0:00,339.033,190613
30/08/2018 0:00,338.928,191519
31/08/2018 0:00,338.823,165234
1/09/2018 0:00,338.775,56070
2/09/2018 0:00,338.753,55564
3/09/2018 0:00,338.735,58729
4/09/2018 0:00,338.711,76521
5/09/2018 0:00,338.672,94161
6/09/2018 0:00,338.623,97507
7/09/2018 0:00,338.574,97572
8/09/2018 0:00,338.524,95680
9/09/2018 0:00,338.475,93412
10/09/2018 0:00,338.427,87976
11/09/2018 0:00,338.398,55614
12/09/2018 0:00,338.379,55340
13/09/2018 0:00,338.373,55205
14/09/2018 0:00,338.383,48440
15/09/2018 0:00,338.393,22879
16/09/2018 0:00,338.42,11397
17/09/2018 0:00,338.497,11415
18/09/2018 0:00,338.586,11309
19/09/2018 0:00,338.625,11278
20/09/2018 0:00,338.657,11241
21/09/2018 0:00,338.679,11236
22/09/2018 0:00,338.7,20708
23/09/2018 0:00,338.714,25255
24/09/2018 0:00,338.725,15512
25/09/2018 0:00,338.752,21593
26/09/2018 0:00,338.755,50662
27/09/2018 0:00,338.745,55341
28/09/2018 0:00,338.734,46496
29/09/2018 0:00,338.737,21406
30/09/2018 0:00,338.767,16118
1/10/2018 0:00,338.83,11698
2/10/2018 0:00,338.87,11646
3/10/2018 0:00,338.896,11598
4/10/2018 0:00,338.923,11574
5/10/2018 0:00,338.933,11601
6/10/2018 0:00,338.959,11581
7/10/2018 0:00,338.977,11598
8/10/2018 0:00,338.998,11583
9/10/2018 0:00,339.021,11566
10/10/2018 0:00,339.045,11596
11/10/2018 0:00,339.097,11627
12/10/2018 0:00,339.143,11545
13/10/2018 0:00,339.184,11478
14/10/2018 0:00,339.213,11472
15/10/2018 0:00,339.238,16742
16/10/2018 0:00,339.25,58920
17/10/2018 0:00,339.244,58872
18/10/2018 0:00,339.235,39607
19/10/2018 0:00,339.257,11524
20/10/2018 0:00,339.288,11441
21/10/2018 0:00,339.307,11419
22/10/2018 0:00,339.343,11407
23/10/2018 0:00,339.383,11410
24/10/2018 0:00,339.434,11414
25/10/2018 0:00,339.504,11508
26/10/2018 0:00,339.578,40856
27/10/2018 0:00,339.616,11632
28/10/2018 0:00,339.637,11558
29/10/2018 0:00,339.663,11556
30/10/2018 0:00,339.694,11555
31/10/2018 0:00,339.729,11510
1/11/2018 0:00,339.75,11512
2/11/2018 0:00,339.776,15191
3/11/2018 0:00,339.808,31076
4/11/2018 0:00,339.908,11684
5/11/2018 0:00,339.953,11644
6/11/2018 0:00,339.983,11629
7/11/2018 0:00,340.019,11559
8/11/2018 0:00,340.144,11569
9/11/2018 0:00,340.46,11606
10/11/2018 0:00,340.603,11594
11/11/2018 0:00,340.683,11576
12/11/2018 0:00,340.739,11582
13/11/2018 0:00,340.785,11593
14/11/2018 0:00,340.829,11593
15/11/2018 0:00,340.87,11609
16/11/2018 0:00,340.907,11631
17/11/2018 0:00,340.942,11661
18/11/2018 0:00,340.986,11657
19/11/2018 0:00,341.013,11682
20/11/2018 0:00,341.069,11779
21/11/2018 0:00,341.13,11816
22/11/2018 0:00,341.175,11775
23/11/2018 0:00,341.232,11775
24/11/2018 0:00,341.281,11775
25/11/2018 0:00,341.328,11793
26/11/2018 0:00,341.378,11782
27/11/2018 0:00,341.431,11803
28/11/2018 0:00,341.473,11808
29/11/2018 0:00,341.518,11802
30/11/2018 0:00,341.555,11820
1/12/2018 0:00,341.589,24742
2/12/2018 0:00,341.621,11765
3/12/2018 0:00,341.662,11702
4/12/2018 0:00,341.721,11723
5/12/2018 0:00,341.78,11732
6/12/2018 0:00,341.81,11744
7/12/2018 0:00,341.842,11737
8/12/2018 0:00,341.871,11760
9/12/2018 0:00,341.897,11766
10/12/2018 0:00,341.911,11819
11/12/2018 0:00,341.937,11825
12/12/2018 0:00,341.965,11863
13/12/2018 0:00,341.993,11854
14/12/2018 0:00,342.02,11854
15/12/2018 0:00,342.044,19268
16/12/2018 0:00,342.066,17805
17/12/2018 0:00,342.102,11788
18/12/2018 0:00,342.149,11774
19/12/2018 0:00,342.203,11830
20/12/2018 0:00,342.255,11800
21/12/2018 0:00,342.288,11810
22/12/2018 0:00,342.317,11819
23/12/2018 0:00,342.335,11785
24/12/2018 0:00,342.359,11783
25/12/2018 0:00,342.377,11795
26/12/2018 0:00,342.388,11824
27/12/2018 0:00,342.404,11807
28/12/2018 0:00,342.427,11807
29/12/2018 0:00,342.451,11805
30/12/2018 0:00,342.47,11944
31/12/2018 0:00,342.498,36304
1/01/2019 0:00,342.513,12081
2/01/2019 0:00,342.562,11989
3/01/2019 0:00,342.602,36128
4/01/2019 0:00,342.597,12185
5/01/2019 0:00,342.625,26426
6/01/2019 0:00,342.652,12157
7/01/2019 0:00,342.748,11994
8/01/2019 0:00,342.776,12668
9/01/2019 0:00,342.797,32281
10/01/2019 0:00,342.841,12099
11/01/2019 0:00,342.862,12003
12/01/2019 0:00,342.873,11958
13/01/2019 0:00,342.898,11957
14/01/2019 0:00,342.902,11978
15/01/2019 0:00,342.915,11990
16/01/2019 0:00,342.928,11993
17/01/2019 0:00,342.943,11987
18/01/2019 0:00,342.949,12017
19/01/2019 0:00,342.987,12049
20/01/2019 0:00,343.05,12053
21/01/2019 0:00,343.071,12049
22/01/2019 0:00,343.09,12077
23/01/2019 0:00,343.103,34080
24/01/2019 0:00,343.142,12650
25/01/2019 0:00,343.167,12231
26/01/2019 0:00,343.2,12180
27/01/2019 0:00,343.213,12193
28/01/2019 0:00,343.26,12226
29/01/2019 0:00,343.286,12187
30/01/2019 0:00,343.307,31504
31/01/2019 0:00,343.315,12307
1/02/2019 0:00,343.346,12286
2/02/2019 0:00,343.355,26833
3/02/2019 0:00,343.357,59130
4/02/2019 0:00,343.352,55813
5/02/2019 0:00,343.324,75454
6/02/2019 0:00,343.26,84242
7/02/2019 0:00,343.234,76495
8/02/2019 0:00,343.21,75829
9/02/2019 0:00,343.183,67333
10/02/2019 0:00,343.145,99686
11/02/2019 0:00,343.085,145426
12/02/2019 0:00,343.006,199251
13/02/2019 0:00,342.908,197086
14/02/2019 0:00,342.818,195194
15/02/2019 0:00,342.752,159487
16/02/2019 0:00,342.675,137253
17/02/2019 0:00,342.626,113147
18/02/2019 0:00,342.559,153355
19/02/2019 0:00,342.488,120016
20/02/2019 0:00,342.489,22520
21/02/2019 0:00,342.505,39601
22/02/2019 0:00,342.508,94149
23/02/2019 0:00,342.463,93905
24/02/2019 0:00,342.414,91604
25/02/2019 0:00,342.389,63741
26/02/2019 0:00,342.361,84567
27/02/2019 0:00,342.332,84435
28/02/2019 0:00,342.289,66777
1/03/2019 0:00,342.256,92520
2/03/2019 0:00,342.222,53599
3/03/2019 0:00,342.208,45686
4/03/2019 0:00,342.161,189529
5/03/2019 0:00,342.058,196413
6/03/2019 0:00,341.946,196417
7/03/2019 0:00,341.854,182280
8/03/2019 0:00,341.821,76338
9/03/2019 0:00,341.826,35272
10/03/2019 0:00,341.825,58980
11/03/2019 0:00,341.774,161812
12/03/2019 0:00,341.697,162551
13/03/2019 0:00,341.617,162860
14/03/2019 0:00,341.526,162331
15/03/2019 0:00,341.451,146315
16/03/2019 0:00,341.485,54144
17/03/2019 0:00,341.509,62803
18/03/2019 0:00,341.477,132830
19/03/2019 0:00,341.42,132579
20/03/2019 0:00,341.36,132348
21/03/2019 0:00,341.299,131896
22/03/2019 0:00,341.237,124936
23/03/2019 0:00,341.185,105930
24/03/2019 0:00,341.138,126978
25/03/2019 0:00,341.078,107159
26/03/2019 0:00,341.247,45355
27/03/2019 0:00,341.604,12556
28/03/2019 0:00,341.693,15169
29/03/2019 0:00,341.741,12502
30/03/2019 0:00,341.772,25266
31/03/2019 0:00,341.805,12299
1/04/2019 0:00,341.878,12239
2/04/2019 0:00,341.92,12241
3/04/2019 0:00,341.949,12225
4/04/2019 0:00,341.965,19251
5/04/2019 0:00,341.975,19212
6/04/2019 0:00,341.993,12850
7/04/2019 0:00,342.006,35480
8/04/2019 0:00,341.989,80702
9/04/2019 0:00,341.961,74194
10/04/2019 0:00,341.98,38362
11/04/2019 0:00,342.148,12592
12/04/2019 0:00,342.212,12433
13/04/2019 0:00,342.249,12421
14/04/2019 0:00,342.271,12427
15/04/2019 0:00,342.293,12348
16/04/2019 0:00,342.312,12259
17/04/2019 0:00,342.329,12185
18/04/2019 0:00,342.342,12122
19/04/2019 0:00,342.359,12029
20/04/2019 0:00,342.388,12198
21/04/2019 0:00,342.418,12542
22/04/2019 0:00,342.442,74580
23/04/2019 0:00,342.428,67320
24/04/2019 0:00,342.411,80782
25/04/2019 0:00,342.395,72205
26/04/2019 0:00,342.385,38924
27/04/2019 0:00,342.444,18566
28/04/2019 0:00,342.549,12591
29/04/2019 0:00,342.659,20412
30/04/2019 0:00,342.738,22043
1/05/2019 0:00,342.775,27947
2/05/2019 0:00,342.799,47883
3/05/2019 0:00,342.806,42602
4/05/2019 0:00,342.832,22510
5/05/2019 0:00,342.85,29148
6/05/2019 0:00,342.855,81767
7/05/2019 0:00,342.827,115538
8/05/2019 0:00,342.787,122266
9/05/2019 0:00,342.752,111903
10/05/2019 0:00,342.752,76552
11/05/2019 0:00,342.747,55387
12/05/2019 0:00,342.756,32517
13/05/2019 0:00,342.845,12772
14/05/2019 0:00,342.909,12381
15/05/2019 0:00,342.989,12281
16/05/2019 0:00,343.022,43320
17/05/2019 0:00,343.013,114610
18/05/2019 0:00,342.985,118237
19/05/2019 0:00,342.946,75453
20/05/2019 0:00,342.932,99792
21/05/2019 0:00,342.89,124645
22/05/2019 0:00,342.847,124332
23/05/2019 0:00,342.788,145318
24/05/2019 0:00,342.719,163713
25/05/2019 0:00,342.65,163167
26/05/2019 0:00,342.582,139238
27/05/2019 0:00,342.627,59427
28/05/2019 0:00,342.776,12476
29/05/2019 0:00,342.882,12288
30/05/2019 0:00,343.111,12218
31/05/2019 0:00,343.325,12153
1/06/2019 0:00,343.419,12093
2/06/2019 0:00,343.49,11975
3/06/2019 0:00,343.543,11888
4/06/2019 0:00,343.581,12056
5/06/2019 0:00,343.613,12012
6/06/2019 0:00,343.651,11823
7/06/2019 0:00,343.68,11530
8/06/2019 0:00,343.707,11450
9/06/2019 0:00,343.735,11279
10/06/2019 0:00,343.754,34176
11/06/2019 0:00,343.742,84670
12/06/2019 0:00,343.72,84513
13/06/2019 0:00,343.704,84338
14/06/2019 0:00,343.683,84097
15/06/2019 0:00,343.66,83715
16/06/2019 0:00,343.635,83358
17/06/2019 0:00,343.6,134171
18/06/2019 0:00,343.517,198824
19/06/2019 0:00,343.421,200920
20/06/2019 0:00,343.32,201512
21/06/2019 0:00,343.237,201030
22/06/2019 0:00,343.14,201763
23/06/2019 0:00,343.042,200529
24/06/2019 0:00,342.946,199282
25/06/2019 0:00,342.847,199166
26/06/2019 0:00,342.748,200589
27/06/2019 0:00,342.646,201061
28/06/2019 0:00,342.543,201134
29/06/2019 0:00,342.446,200321
30/06/2019 0:00,342.338,201088
1/07/2019 0:00,342.236,200761
2/07/2019 0:00,342.133,199281
3/07/2019 0:00,342.073,198619
4/07/2019 0:00,342.013,185344
5/07/2019 0:00,341.934,175635
6/07/2019 0:00,341.852,180224
7/07/2019 0:00,341.768,189591
8/07/2019 0:00,341.663,199845
9/07/2019 0:00,341.563,200115
10/07/2019 0:00,341.462,198695
11/07/2019 0:00,341.365,198431
12/07/2019 0:00,341.279,197821
13/07/2019 0:00,341.213,186941
14/07/2019 0:00,341.274,93707
15/07/2019 0:00,341.328,77288
16/07/2019 0:00,341.318,131472
17/07/2019 0:00,341.28,131069
18/07/2019 0:00,341.236,130720
19/07/2019 0:00,341.182,130253
20/07/2019 0:00,341.131,129787
21/07/2019 0:00,341.084,129372
22/07/2019 0:00,341.037,137179
23/07/2019 0:00,340.974,159625
24/07/2019 0:00,340.898,185947
25/07/2019 0:00,340.803,197642
26/07/2019 0:00,340.707,181469
27/07/2019 0:00,340.631,159349
28/07/2019 0:00,340.545,180545
29/07/2019 0:00,340.448,192383
30/07/2019 0:00,340.354,191977
31/07/2019 0:00,340.274,194098
1/08/2019 0:00,340.178,192708
2/08/2019 0:00,340.076,191561
3/08/2019 0:00,339.978,190344
4/08/2019 0:00,339.881,189122
5/08/2019 0:00,339.781,190619
6/08/2019 0:00,339.679,194912
7/08/2019 0:00,339.574,195575
8/08/2019 0:00,339.475,164457
9/08/2019 0:00,339.412,104644
10/08/2019 0:00,339.373,83081
11/08/2019 0:00,339.343,94787
12/08/2019 0:00,339.288,133354
13/08/2019 0:00,339.234,102456
14/08/2019 0:00,339.18,102033
15/08/2019 0:00,339.133,102095
16/08/2019 0:00,339.074,143658
17/08/2019 0:00,339.008,93268
18/08/2019 0:00,338.972,115542
19/08/2019 0:00,338.901,172892
20/08/2019 0:00,338.801,199633
21/08/2019 0:00,338.709,184273
22/08/2019 0:00,338.662,55357
23/08/2019 0:00,338.654,52281
24/08/2019 0:00,338.645,52191
25/08/2019 0:00,338.634,52025
26/08/2019 0:00,338.615,63612
27/08/2019 0:00,338.594,77707
28/08/2019 0:00,338.567,77568
29/08/2019 0:00,338.528,59850
30/08/2019 0:00,338.524,21322
31/08/2019 0:00,338.527,21113
1/09/2019 0:00,338.535,20997
2/09/2019 0:00,338.535,20918
3/09/2019 0:00,338.537,20820
4/09/2019 0:00,338.541,20727
5/09/2019 0:00,338.544,20712
6/09/2019 0:00,338.546,20622
7/09/2019 0:00,338.548,20487
8/09/2019 0:00,338.549,31675
9/09/2019 0:00,338.539,51999
10/09/2019 0:00,338.521,51806
11/09/2019 0:00,338.5,51704
12/09/2019 0:00,338.49,51752
13/09/2019 0:00,338.47,38477
14/09/2019 0:00,338.482,21148
15/09/2019 0:00,338.493,20951
16/09/2019 0:00,338.503,20895
17/09/2019 0:00,338.509,20827
18/09/2019 0:00,338.513,20737
19/09/2019 0:00,338.513,20655
20/09/2019 0:00,338.514,18481
21/09/2019 0:00,338.518,15801
22/09/2019 0:00,338.528,15708
23/09/2019 0:00,338.544,15952
24/09/2019 0:00,338.545,15895
25/09/2019 0:00,338.549,22005
26/09/2019 0:00,338.541,43057
27/09/2019 0:00,338.528,43034
28/09/2019 0:00,338.523,42960
29/09/2019 0:00,338.516,47531
30/09/2019 0:00,338.529,66660
1/10/2019 0:00,338.524,101389
2/10/2019 0:00,338.482,104506
3/10/2019 0:00,338.426,124529
4/10/2019 0:00,338.375,106813
5/10/2019 0:00,338.333,69656
6/10/2019 0:00,338.327,44961
7/10/2019 0:00,338.334,17296
8/10/2019 0:00,338.34,15966
9/10/2019 0:00,338.408,15807
10/10/2019 0:00,338.647,11695
11/10/2019 0:00,338.742,8304
12/10/2019 0:00,338.8,10804
13/10/2019 0:00,338.846,10722
14/10/2019 0:00,338.884,10725
15/10/2019 0:00,338.916,10712
16/10/2019 0:00,338.945,10707
17/10/2019 0:00,338.976,10711
18/10/2019 0:00,339.001,10738
19/10/2019 0:00,339.045,10719
20/10/2019 0:00,339.083,10711
21/10/2019 0:00,339.122,10688
22/10/2019 0:00,339.149,10692
23/10/2019 0:00,339.172,30671
24/10/2019 0:00,339.172,58455
25/10/2019 0:00,339.161,58100
26/10/2019 0:00,339.156,53576
27/10/2019 0:00,339.178,14738
28/10/2019 0:00,339.247,10533
29/10/2019 0:00,339.291,10514
30/10/2019 0:00,339.322,41390
31/10/2019 0:00,339.338,15821
1/11/2019 0:00,339.356,15718
2/11/2019 0:00,339.371,29630
3/11/2019 0:00,339.396,21299
4/11/2019 0:00,339.426,23696
5/11/2019 0:00,339.448,44936
6/11/2019 0:00,339.461,71496
7/11/2019 0:00,339.476,63695
8/11/2019 0:00,339.561,24198
9/11/2019 0:00,339.725,11759
10/11/2019 0:00,339.908,11800
11/11/2019 0:00,340.047,11768
12/11/2019 0:00,340.131,11727
13/11/2019 0:00,340.214,11739
14/11/2019 0:00,340.388,11768
15/11/2019 0:00,340.486,11773
16/11/2019 0:00,340.602,11823
17/11/2019 0:00,340.772,11823
18/11/2019 0:00,340.898,11863
19/11/2019 0:00,341,11893
20/11/2019 0:00,341.082,11915
21/11/2019 0:00,341.161,11941
22/11/2019 0:00,341.231,11971
23/11/2019 0:00,341.275,11969
24/11/2019 0:00,341.365,12000
25/11/2019 0:00,341.433,12020
26/11/2019 0:00,341.498,12009
27/11/2019 0:00,341.557,11716
28/11/2019 0:00,341.675,11726
29/11/2019 0:00,341.755,11768
30/11/2019 0:00,341.817,11751
1/12/2019 0:00,341.9,11752
2/12/2019 0:00,342.013,11807
3/12/2019 0:00,342.355,11897
4/12/2019 0:00,342.753,11705
5/12/2019 0:00,343.088,10819
6/12/2019 0:00,343.358,11264
7/12/2019 0:00,343.677,11229
8/12/2019 0:00,343.922,11189
9/12/2019 0:00,344.123,11009
10/12/2019 0:00,344.248,10817
11/12/2019 0:00,344.342,10665
12/12/2019 0:00,344.422,10708
13/12/2019 0:00,344.51,11048
14/12/2019 0:00,344.582,10918
15/12/2019 0:00,344.639,10790
16/12/2019 0:00,344.706,10759
17/12/2019 0:00,344.774,10735
18/12/2019 0:00,344.864,10459
19/12/2019 0:00,344.941,11016
20/12/2019 0:00,345.038,27467
21/12/2019 0:00,345.089,57333
22/12/2019 0:00,345.126,67861
23/12/2019 0:00,345.122,58045
24/12/2019 0:00,345.131,57589
25/12/2019 0:00,345.147,57008
26/12/2019 0:00,345.163,68937
27/12/2019 0:00,345.176,54630
28/12/2019 0:00,345.177,46913
29/12/2019 0:00,345.185,53877
30/12/2019 0:00,345.178,45964
31/12/2019 0:00,345.192,22424
1/01/2020 0:00,345.22,22188
2/01/2020 0:00,345.274,49150
3/01/2020 0:00,345.314,22734
4/01/2020 0:00,345.331,29554
5/01/2020 0:00,345.357,62865
6/01/2020 0:00,345.347,22825
7/01/2020 0:00,345.346,22034
8/01/2020 0:00,345.358,17299
9/01/2020 0:00,345.377,43874
10/01/2020 0:00,345.37,15941
11/01/2020 0:00,345.402,12612
12/01/2020 0:00,345.427,41960
13/01/2020 0:00,345.436,18471
14/01/2020 0:00,345.442,23249
15/01/2020 0:00,345.455,17129
16/01/2020 0:00,345.472,16853
17/01/2020 0:00,345.486,16646
18/01/2020 0:00,345.498,16485
19/01/2020 0:00,345.511,16355
20/01/2020 0:00,345.523,33317
21/01/2020 0:00,345.526,47157
22/01/2020 0:00,345.525,53666
23/01/2020 0:00,345.513,53600
24/01/2020 0:00,345.505,53404
25/01/2020 0:00,345.507,36132
26/01/2020 0:00,345.512,23879
27/01/2020 0:00,345.527,23761
28/01/2020 0:00,345.534,41356
29/01/2020 0:00,345.532,55862
30/01/2020 0:00,345.532,58671
31/01/2020 0:00,345.516,57375
1/02/2020 0:00,345.508,34569
2/02/2020 0:00,345.513,67265
3/02/2020 0:00,345.568,17086
4/02/2020 0:00,345.687,12986
5/02/2020 0:00,345.951,13521
6/02/2020 0:00,346.016,78952
7/02/2020 0:00,345.979,143906
8/02/2020 0:00,345.939,92977
9/02/2020 0:00,345.916,46811
10/02/2020 0:00,345.919,31370
11/02/2020 0:00,345.925,31050
12/02/2020 0:00,345.933,30941
13/02/2020 0:00,345.931,30887
14/02/2020 0:00,345.929,30793
15/02/2020 0:00,345.933,30658
16/02/2020 0:00,345.95,42759
17/02/2020 0:00,345.938,74528
18/02/2020 0:00,345.927,33966
19/02/2020 0:00,345.938,22896
20/02/2020 0:00,345.935,22739
21/02/2020 0:00,345.968,71820
22/02/2020 0:00,345.938,116716
23/02/2020 0:00,345.913,36631
24/02/2020 0:00,345.917,23031
25/02/2020 0:00,345.919,22847
26/02/2020 0:00,345.921,22727
27/02/2020 0:00,345.939,26909
28/02/2020 0:00,345.976,128883
29/02/2020 0:00,346.025,201273
1/03/2020 0:00,345.962,177277
2/03/2020 0:00,345.915,119942
3/03/2020 0:00,345.91,88382
4/03/2020 0:00,345.926,54664
5/03/2020 0:00,345.931,47750
6/03/2020 0:00,345.931,54317
7/03/2020 0:00,345.924,75654
8/03/2020 0:00,345.898,67820
9/03/2020 0:00,345.921,47275
10/03/2020 0:00,345.906,44438
11/03/2020 0:00,345.906,23929
12/03/2020 0:00,345.915,23680
13/03/2020 0:00,345.921,23500
14/03/2020 0:00,345.923,31266
15/03/2020 0:00,345.922,30766
16/03/2020 0:00,345.919,24225
17/03/2020 0:00,345.903,84545
18/03/2020 0:00,345.861,127526
19/03/2020 0:00,345.811,127410
20/03/2020 0:00,345.735,99089
21/03/2020 0:00,345.691,107882
22/03/2020 0:00,345.675,109370
23/03/2020 0:00,345.622,124056
24/03/2020 0:00,345.549,158046
25/03/2020 0:00,345.479,109638
26/03/2020 0:00,345.461,13780
27/03/2020 0:00,345.461,21676
28/03/2020 0:00,345.461,44646
29/03/2020 0:00,345.441,95836
30/03/2020 0:00,345.395,101805
31/03/2020 0:00,345.356,87445
1/04/2020 0:00,345.318,87043
2/04/2020 0:00,345.278,86694
3/04/2020 0:00,345.24,86347
4/04/2020 0:00,345.2,106248
5/04/2020 0:00,345.137,170751
6/04/2020 0:00,345.047,187522
7/04/2020 0:00,344.96,191908
8/04/2020 0:00,344.873,195113
9/04/2020 0:00,344.776,168185
10/04/2020 0:00,344.701,145865
11/04/2020 0:00,344.628,161437
12/04/2020 0:00,344.551,164051
13/04/2020 0:00,344.566,43583
14/04/2020 0:00,344.554,133433
15/04/2020 0:00,344.475,185282
16/04/2020 0:00,344.406,123399
17/04/2020 0:00,344.354,86706
18/04/2020 0:00,344.34,58506
19/04/2020 0:00,344.362,35989
20/04/2020 0:00,344.375,31132
21/04/2020 0:00,344.377,18479
22/04/2020 0:00,344.382,26481
23/04/2020 0:00,344.392,48609
24/04/2020 0:00,344.384,54805
25/04/2020 0:00,344.374,41822
26/04/2020 0:00,344.369,41416
27/04/2020 0:00,344.383,41376
28/04/2020 0:00,344.41,37870
29/04/2020 0:00,344.413,25789
30/04/2020 0:00,344.424,45558
1/05/2020 0:00,344.414,45318
2/05/2020 0:00,344.419,45313
3/05/2020 0:00,344.542,45297
4/05/2020 0:00,344.632,27525
5/05/2020 0:00,344.686,15187
6/05/2020 0:00,344.716,45648
7/05/2020 0:00,344.732,54842
8/05/2020 0:00,344.729,38227
9/05/2020 0:00,344.733,37660
10/05/2020 0:00,344.731,69170
11/05/2020 0:00,344.707,106092
12/05/2020 0:00,344.678,127716
13/05/2020 0:00,344.608,195711
14/05/2020 0:00,344.528,198184
15/05/2020 0:00,344.461,197040
16/05/2020 0:00,344.387,195800
17/05/2020 0:00,344.301,194491
18/05/2020 0:00,344.211,196891
19/05/2020 0:00,344.121,195625
20/05/2020 0:00,344.027,195689
21/05/2020 0:00,343.947,177916
22/05/2020 0:00,343.87,135025
23/05/2020 0:00,343.825,114406
24/05/2020 0:00,343.76,174067
25/05/2020 0:00,343.664,196655
26/05/2020 0:00,343.575,182805
27/05/2020 0:00,343.493,170221
28/05/2020 0:00,343.399,197129
29/05/2020 0:00,343.3,195805
30/05/2020 0:00,343.201,194632
31/05/2020 0:00,343.102,194074
1/06/2020 0:00,343.001,195487
2/06/2020 0:00,342.903,194523
3/06/2020 0:00,342.803,187329
4/06/2020 0:00,342.707,165258
5/06/2020 0:00,342.615,194416
6/06/2020 0:00,342.516,193326
7/06/2020 0:00,342.423,195975
8/06/2020 0:00,342.32,191033
9/06/2020 0:00,342.222,162068
10/06/2020 0:00,342.128,194018
11/06/2020 0:00,342.033,194032
12/06/2020 0:00,341.922,192695
13/06/2020 0:00,341.826,193378
14/06/2020 0:00,341.722,193391
15/06/2020 0:00,341.626,195560
16/06/2020 0:00,341.525,192731
17/06/2020 0:00,341.436,152046
18/06/2020 0:00,341.384,112071
19/06/2020 0:00,341.357,65918
20/06/2020 0:00,341.344,35320
21/06/2020 0:00,341.336,68632
22/06/2020 0:00,341.294,103943
23/06/2020 0:00,341.241,103621
24/06/2020 0:00,341.188,103378
25/06/2020 0:00,341.139,103064
26/06/2020 0:00,341.083,146571
27/06/2020 0:00,340.985,195617
28/06/2020 0:00,340.886,194702
29/06/2020 0:00,340.803,193544
